,ID,label,tanggal,judul,narasi,nama file gambar,databersih
2344,371649.0,1,25/07/2019,"Said Aqil: Negara China Bukan Negara Komunis, Yang Komunis Itu Justru Arab?","Said Aqil: Negara China Bukan Negara Komunis, Yang Komunis Itu Justru Arab?",371649.png,said aqil negara china negara komunis komunis arab
2345,699323.0,1,25/07/2019,Hancur kota ya sengsara warga ya,"Hancur kota yasengsara warga ya
 @cagubnyinyir2 @kangdin223
 @YRadianto @Mey_MeynieJT",699323.png,hancur kota sengsara warga cagubnyinyir 2  kangdin 223  yradianto mey meyniejt
2346,879550.0,1,25/07/2019,"SAID AQIL: Jangan Bilang Siapa-Siapa ya. Fieling Saya,Pak Jokowi Itu IMAM MAHDI Yang Muncul di Akhir Zaman Nanti","SAID AQIL: Jangan Bilang Siapa-Siapa ya. Fieling Saya,Pak Jokowi Itu IMAM MAHDI Yang Muncul di Akhir Zaman Nanti",879550.jpg,said aqil fieling jokowi imam mahdi muncul zaman
2347,969662.0,1,25/07/2019,Bandara Soekarno Hatta Akan Dijual Kepada Hongkong,"Bandara kertajati di majalengka punya cina
 Skrg bandara soetta mau di jual lg ke hongkong ???
 Mau jd apa ya allah negara ini",969662.png,bandara kertajati majalengka cina skrg bandara soetta jual hongkong allah negara
2348,76726.0,1,26/07/2019,Penderita Gila akibat Pilpres meningkat tajam di sumbar,Penderita Gila akibat Pilpres meningkat tajam di sumbar.,76726.png,derita gila akibat pilpres tingkat tajam sumbar
2349,330679.0,1,26/07/2019,Video Penyerangan terhadap Anggota TNI di Papua,"Ini Negara kita pemerintah nya kemana ?
 Kok sudah lama Papua begini masih DIAM saja tanpa suara apalagi aksi nya
 Mau nanya arti dan maksud dari NKRI harga mati itu apa ?",330679.png,negara perintah papua diam suara aksi nanya arti maksud nkri harga mati
2350,732085.0,1,26/07/2019,hacker sudah mulai masuk facebook dan bbm,Kami dari kepolisian negara republik indonesia menghibau kepada seluruh masyarakat indonesia tetap waspada dan berhati hati: Perhatian bagi pengguna FACEBOOK dan BBM!! Metro tv baru saja mengeluarkan berita bahwa hacker sudah mulai masuk facebook dan bbm,732085.png,polisi negara republik indonesia menghibau masyarakat indonesia waspada perhati facebook bbm metro berita hacker masuk facebook bbm
2351,19387.0,0,26/07/2019,Bahaya Daging Kurban Dibungkus Kresek Hitam,"Yusuf Ridwan mengatakan, kantong plastik kresek berwarna hitam mengandung zat karsinogen dan zat pewarna yang bisa tercampur dengan daging. Akibat kontaminasi zat ini dapat menyebabkan kanker dalam waktu lama.Yusuf Ridwan mengatakan, kantong plastik kresek berwarna hitam mengandung zat karsinogen dan zat pewarna yang bisa tercampur dengan daging. Akibat kontaminasi zat ini dapat menyebabkan kanker dalam waktu lama.",19387.png,yusuf ridwan kantong plastik kresek warna kandung zat karsinogen zat warna campur daging akibat kontaminasi zat kanker yusuf ridwan kantong plastik kresek warna kandung zat karsinogen zat warna campur daging akibat kontaminasi zat kanker
2352,617399.0,0,26/07/2019,PT Pos Indonesia Membantah Isu Telah Bangkrut,"Pernyataan resmi apakah pos bangkrut jawabannya tidak, indikatornya banyak bahwa kenapa tidak akan bangkrut dalam periode diduga itu. Apakah kita akan lay off karyawan, apakah kita menunda pembayaran-pembayaran kewajiban ke pihak ketiga, semua lancar",617399.jpg,nyata resmi pos bangkrut indikator bangkrut periode duga lay off karyawan tunda bayar wajib lancar
2353,347059.0,1,27/07/2019,Foto di Kolom Fenomena Langit Redup Jakarta,Fenomena Langit Redup Jakarta,347059.png,fenomena langit redup jakarta
2354,814004.0,1,27/07/2019,UNESCO Nyatakan ISLAM Agama Paling Damai Sedunia,"PBB yang menangani Pendidikan, Keilmuan, dan Kebudayaan/UNESCO (The United Nations Educational, Scientific and Cultural Organization), telah mengeluarkan pernyataan resmi bahwa Islam adalah agama paling damai di dunia (Islam is the most peaceful religion of the world).",814004.png,pbb tangan didik ilmu budaya unesco united nations educational scientific and cultural organization nyata resmi islam agama damai dunia islam most peaceful religion world
2355,183215.0,1,28/07/2019,visa bebas dijadikan sarana rakyat China datang ke Indonesia cari pekerjaan,"Investasi dan visa bebas tlh dijadikan sarana rakyat China datang ke Indonesia cari pekerjaan, bahkan sdh ada yg punya KTP. Pernyataan Ibu Aviliani semoga menyadarkan kita bhy yg dihadapi. 400 Juta Pengangguran Tiongkok akan Merangsek ke Indonesia",183215.png,investasi visa bebas tlh sarana rakyat china indonesia cari kerja sdh ktp nyata aviliani moga sadar bhy hadap  400  juta anggur tiongkok merangsek indonesia
2356,396206.0,1,28/07/2019,Politisi PDIP : Negara Akan Hancur Bila Jokowi Tidak Segera Mundur,Politisi PDIP : Negara Akan Hancur Bila Jokowi Tidak Segera Mundur,396206.png,politis pdip negara hancur jokowi mundur
2357,568236.0,1,28/07/2019,Foto ormas FPI membantu bencana erupsi Gunung Tangkuban Perahu,seorang pria yang mengenakan sarung warna coklat dan baju berwarna putih dengan tulisan FPI di bagian belakang yang sedang memikul galon air berwarna biru.,568236.png,pria kena sarung warna coklat baju warna putih fpi pikul galon air warna biru
2358,871345.0,1,28/07/2019,"BTN dan UGM bantah terlibat dalam acara UGM BTN Death Marathon 1000K, Lari Menuju Kematian",Kami sampaikan Universitas Gadjah Mada tidak pernah menyelenggarakan kegiatan tersebut,871345.png,universitas gadjah mada selenggara giat
2359,2987.0,1,29/07/2019,Dirut PT Agung Podomoro Land Cosmas Batubara Meninggal Dunia,"Turut berduka cita atas
 meninggalnya Pejuang Angkatan 66 Bapak Cosmas Batubara hari Sabtu 27 Juli 2019 pukul 15.00 WIB. Semoga Yang Maha Kuasa mengampuni segala dosanya dan mendapat tempat yang layak disisi Nya.. .",2987.png,duka cita tinggal juang angkat cosmas batubara sabtu juli  2019  wib moga maha kuasa ampun dosa layak sisi
2360,461739.0,1,29/07/2019,Lowongan Pekerjaan PT Timah Persero Tbk 2019,"PT Timah (Persero) Tbk telah berdiri sejak tanggal 02 Agustus 1976 dan merupakan badan usaha milik negara (BUMN) yang terdepan dalam bidang eksplorasi, penambangan, pengolahan serta pemasaran bahan baku timah dan turunannya.",461739.jpg,timah persero tbk tanggal agustus  1976  rupa badan usaha milik negara bumn bidang eksplorasi tambang olah pasar bahan baku timah turun
2361,592806.0,1,29/07/2019,Surat Pemberitahuan Pembekalan dan Penetapan Nama ASN Yang Lulus Dari Jalur Kebijakan Kementerian,"BADAN KEPEGAWAIAN NEGARA
 
 NOMOR : K.3-47/11.11.03/19
 SIFAT : PENTING
 PERIHAL : PEMBERITAHUAN PEMBEKALAN dan PENETAPAN NAMA ASN YANG LULUS DARI JALUR KEBIJAKAN KEMENTERIAN",592806.jpg,badan pegawai negara nomor  3 - 47  sifat perihal pemberitahuan bekal nama asn lulus jalur bijak menteri
2362,879528.0,1,29/07/2019,"Disebut Menyegel Mushola dan Melarang Orang Shalat, Kumtua dan Pemkab Minahasa Utara Nyatakan Tidak Benar","Itu bukan mushola tapi balai pertemuan. Nah, karena disitu mulai ada aktifitas ibadah maka masyarakat mempertanyakan kepada saya.",879528.jpg,mushola tapi balai temu aktifitas ibadah masyarakat
2363,904107.0,1,29/07/2019,babi hutan melahirkan 3 anak mirip bayi manusia,".Di temukn..di kndang ternak warga di.chiens Yg dimana ada se.ekor babi..hutan. Melahirkn..3,ekor..anak..mirip .bayi..manusia..yg konon mnurut cerita masyrkt setmpat.. Babi .hutan..ini..sering merusak..tnaman warga ..namun babi hutan yg malang itu meninggl stlh mlhir kn.sakit x ya..",904107.png,temukn kndang ternak warga chiens ekor hutan melahirkn ekor anak bayi manusia konon mnurut cerita masyrkt setmpat hutan rusak tnaman warga hutan malang meninggl stlh mlhir sakit
2364,953252.0,1,29/07/2019,DKI Jakarta berhasil swasembada Eceng Gondok,"Ditangan dingin pak @aniesbaswedan dalam waktu kurang dari 1 tahun, DKI Jakarta berhasil swasembada Eceng Gondok Kualitas Super.
 
 Inilah bukti kehebatan pak Anies. Nikmat apa lagi yg engkau dustakan wahai warga Jakarta..?",953252.png,tang dingin aniesbaswedan dki jakarta hasil swasembada eceng gondok kualitas super bukti hebat anies nikmat engkau dusta warga jakarta
2365,863138.0,1,30/07/2019,Seorang Perempuan Rela Digilir Demi Lunasi Hutang Pada Fintech,"seorang perempuan berinisial YI asal solo yang rela digilir demi melunasi hutang pinjaman online sebesar Rp 1.054.000. sebelumnya korban mengajukan pinjaman ke fintech Incash sebesar Rp 1 juta, Namun uang yang dia terima hanya Rp 680.000.",863138.jpg,perempuan inisial solo rela gilir lunas hutang pinjam online  054  korban aju pinjam fintech incash juta uang  680 
2366,215971.0,1,30/07/2019,Moeldoko: Pendukung Prabowo yg tidak mau mengakui kemengan Jokowi harus di tangkap,Moeldoko: Pendukung Prabowo yg tidak mau mengakui kemengan Jokowi harus di tangkap!!,215971.png,moeldoko dukung prabowo jokowi tangkap
2367,953244.0,1,30/07/2019,Ini beneran ikan duyung,"Ini beneran ikan duyung.. ??????
 Klo beneran ko ga sesuai dg gambaran selama ini yg cantik. ??
 *lokasi ga tau td dishare ke wag (dgr bahasanya sich sprti vietnam)",953244.png,beneran ikan duyung klo beneran sesuai gambar cantik lokasi tau dishare wag dgr bahasa sich sprti vietnam
2368,224155.0,1,31/07/2019,Demo di Hongkong karena menolak campur tangan fihak Negara China Komunis,"Minggu 09 Juni , lebih dari 1 juta warga Hongkong melakukan demo menolak kebijakan Rezim Pemerintahan Hongkong saat ini . [ say NO to China ]
 Mereka menolak campur tangan fihak Negara China Komunis yang sudah merugikan Rakyat Hongkong .",224155.png,juni juta warga hongkong laku demo tolak bijak rezim perintah hongkong say china tolak campur tangan fihak negara china komunis rugi rakyat hongkong
2369,936818.0,1,31/07/2019,CONTOH terbaik dari Gakbener DKI,"Ini lah CONTOH terbaik dari Gakbener DKI @aniesbaswedan utk para jajaran nya, yg lebih siap dan mahir merangkai kata, dari pada menciptakan KERJA NYATA.!!! @Kemendagri_RI Udah bangun dari tidur panjang nya belon, ato masih molor.
 Sampah di Kali Bahagia Bekasi Sepanjang 1,5 Km",936818.png,contoh gakbener dki aniesbaswedan utk jajar mahir rangkai cipta kerja nyata kemendagri udah bangun tidur belon ato molor sampah bahagia bekas
2370,60314.0,1,01/08/2019,"Jembatan di Jalan Cemara, Medan Dikatakan Roboh",Jembatan di Cemara roboh,60314.png,jembatan cemara roboh
2371,666521.0,1,01/08/2019,Di Rusia islam menggema oleh para tentara kalamullah di lantunkan,Di Rusia islam menggema oleh para tentara kalamullah di lantunkan ..Subhanallah,666521.png,rusia islam gema tentara kalamullah lantun subhanallah
2372,707480.0,1,01/08/2019,"Muncul Isu Waduk Jatigede Jebol, Kapolsek Dan BBWS Nyatakan Tidak Benar","Kapolsek Jatigede, AKP Dadang Rostia: Berdasarkan informasi yang didapat di lapangan dari Yayat dan Irin, karyawan Sinohydro, bahwa sumber air yang diduga dari rembesan bendungan Jatigede itu tidak ada alias bohong",707480.jpg,kapolsek jatigede akp dadang rostia dasar informasi lapang yayat irin karyawan sinohydro sumber air duga rembes bendung jatigede alias bohong
2373,732054.0,1,01/08/2019,Akibat Bermain Hp POM Bensin Sambiroto Terbakar Dan Menyebabkan Seorang Anak Meninggal,"Kebakaran mbl di POM bensin sambiroto, semarang. Anaknya mainin hp di dlm mbl, pas bpknya mau ngisi bensin di Pom. Infonya, anaknya meninggal di dlm mobiljadi mengharapkan kepada teman2 semua jgn mainan hp disaat isi bensinmatikan mesin mobil demi menjaga keselamatan/keamanan diri sendiri",732054.png,bakar mbl pom bensin sambiroto semarang anak mainin dlm mbl pas bpknya ngisi bensin pom anak tinggal dlm mobil harap teman 2  jgn main isi bensin mati mesin mobil jaga selamat aman
2374,699285.0,1,02/08/2019,#BOS Media melarang Reporternya meliput Aksi sosial.Aksi peduli bencana yg di lakukan FPI dan PKS,#BOS Media melarang Reporternya meliput Aksi sosial.Aksi peduli bencana yg di lakukan FPI dan PKS.. Perlu anda tau Kami tidak butuh liputan anda..Kami tidak butuh sanjungan Anda. Kami FPI dan PKS Hanya Butuh Ridho dari Allah  kalimat tauhid harga mati,699285.png,media larang reporter liput aksi sosial aksi peduli bencana laku fpi pks tau liput sanjung fpi pks ridho allah kalimat tauhid harga mati
2375,412565.0,1,02/08/2019,"Di Kazan, Rusia, pemain Sepak Bola dan supporternya Sholat Isya secara berjamaah","Di Kazan, Rusia, pemain Sepak Bola dan supporternya Sholat Isya secara berjamaah. Maa syaa Allah..luar biasa hobby dilakukan namun tdk meninggalkan Ibadah wajib.",412565.png,kazan rusia main sepak bola supporternya sholat isya jamaah maa syaa allah hobby laku tdk tinggal ibadah wajib
2376,568209.0,1,02/08/2019,Bandung Electronic Center  runtuh,Bandung Electronic Center (BEC) runtuh,568209.png,bandung electronic center bec runtuh
2377,674708.0,1,02/08/2019,Surat Undangan Bimbingan Teknis untuk Pelaku Usaha dari BPOM,Bimbingan Teknis Obat dan Makanan Bergizi Untuk Pelaku Usaha,674708.png,bimbing teknis obat makan gizi laku usaha
2378,740242.0,1,02/08/2019,Info Penerimaan Karyawan Baru PT Angkasa Pura 2 Melalui SMS,"Info Penerimaan Karyawan Baru PT.Angkasa Pura 2 Thn 2019
 Lulusan D3/S1/S2 Semua Jurusan Segera Daftar Secara Onlline Via Link bit.ly/ptangkasapura2",740242.png,karyawan angkasa pura thn  2019  lulus jurus daftar onlline via link bit ptangkasapura 2 
2379,461712.0,0,03/08/2019,Klarifikasi Kementerian Kelautan dan Perikanan  Terkait Beredarnya Surat Undangan Bimbingan Teknis dan Penetapan kelompok Penerima Bantuan Program Produksi Budidaya TA. 2019,"Kami pastikan surat yang beredar di media daring adalah hoaks, pihak kami tidak pernah mengeluarkan surat seperti itu. Kalau kita teliti dari fisiknya saja (kop surat) sudah tidak sesuai",461712.jpg,surat edar media daring hoaks surat teliti fisik kop surat sesuai
2380,248719.0,1,05/08/2019,Listrik Dipadamkan Bergilir Setiap 3 Jam,"Buat yg listriknya udah nyala:
 Pesan teman yg kerja di PLN, krn tiap 3 jam akan dimatiin bergilir jadi segera isi air dan charge segala handphone atau lampu cadangan.
 Silakan disiapkan temans!",248719.jpg,listrik udah nyala teman kerja pln krn jam dimatiin gilir isi air charge handphone lampu cadang sila temans
2381,625547.0,1,06/08/2019,"AKIBAT PEMADAMAN LISTRIK PLN, 350 ribu TKA ilegal dari RRC Masuk INDONESIA","AKIBAT PEMADAMAN LISTRIK PLN, 350 ribu TKA ilegal dari RRC Masuk INDONESIA",625547.png,akibat madam listrik pln  350  tka ilegal rrc masuk indonesia
2382,519050.0,1,07/08/2019,Chip RFID 666 Antikristus,Jangan terima Chip RFID 666 di lengan Anda apapun yang terjadi. Mengapa? Sebab Anda akan dibakar di neraka selama-lamanya dengan api dan belerang,519050.png,chip rfid lengan bakar neraka api belerang
2383,43913.0,1,08/08/2019,Foto Pekerja SUTET Setelah Peristiwa Mati Listrik Jakarta-Jabar-Banten,Sabar ya. Mrk tengah berusaha benerin,43913.png,sabar mrk usaha benerin
2384,764804.0,1,08/08/2019,Jadwal pemadaman listrik utk wilayah bintara & pondok kopi..,Jadwal pemadaman listrik utk wilayah bintara & pondok kopi,764804.png,jadwal madam listrik utk wilayah bintara pondok kopi
2385,273287.0,0,08/08/2019,Kementerian PUPR Beri Penjelasan Mengenai Isu Rumah Subsidi Sudah Habis,"Kalau selama ini sering dituliskan bahwa bantuan perumahan atau subsidi habis, sebetulnya tidak demikian. Kita lihat, FLPP itu capaian kinerjanya saat ini masih sekitar 70 persen. Jadi masih ada sekitar 30 persen yang kita bisa proses. Kalau diproses dan disetujui semua, maka SSB kinerjanya sekitar 60 persen. Berharap Agustus ini capaian itu bisa tercapai",273287.jpg,bantu rumah subsidi habis lihat flpp capai kerja persen persen proses proses tuju ssb kerja persen harap agustus capai capai
2386,11139.0,1,09/08/2019,Petugas Tewas Tersetrum Ketika Melakukan Perbaikan Listrik,KECAMATAN PEDURUNGAN,11139.png,camat pedurungan
2387,297858.0,1,09/08/2019,Kalimat Terakhir KH Maimun Zubair Sebelum Meninggal Tentang Rizieq Shihab,"kata-kata terakhir mbah Maimoen Zubair bilang sama murid2nya,
 
 *Ndok habaib itu jangan dikatai-katai, darah mereka ada darah rasulullah, habib Rizieq itu wali, jangan dimusuhi, coba saya tanya siapa yg bisa panggil 7 juta orang di monas kalo bukan wali.*",297858.png,mbah maimoen zubair murid 2 nya ndok habaib katai darah darah rasulullah habib rizieq wali musuh panggil juta monas kalo wali
2388,371584.0,1,09/08/2019,Orang mati hidup kembali di Sampang ternyata pura-pura karena terlilit hutang.,"Mau dimandikan,,
 Orang Mati Hidup Kembali di Sampang  Madura",371584.png,mandi mati hidup sampang madura
2389,756606.0,1,10/08/2019,Fenomena aneh dari langit saat gempa gencang banten,fenomena aneh dari langit saat gempa gencang banten 02-08-2019,756606.png,fenomena aneh langit gempa gencang banten  02 - 08 - 2019 
2390,117625.0,1,11/08/2019,Beredar Nama-nama Menteri dan Pejabat Setingkat Menteri Kabinet Jilid II yang diputuskan Jokowi - Maruf di Istana Bogor,RISALAH RAPAT PENGANGKATAN MENTERI PEMBANTU PRESIDEN DALAM KABINET KERJA JILID II PERIODE 2019  2024,117625.png,risalah rapat angkat menteri bantu presiden kabinet kerja jilid periode  2019   2024 
2391,682873.0,1,11/08/2019,gakan bebas keluyuran,"Utk kalian wanita Yg doyan treak2 khilafah Iht video ini, kalian gakan bebas keluyuran di mall ato keluar kerja ato antar anak sekolah tanpa muhrim pendamping",682873.png,utk wanita doyan treak 2  khilafah iht video gakan bebas keluyur mall ato kerja ato anak sekolah muhrim damping
2392,609141.0,1,12/08/2019,BUNGA MAHAMERU/ARYA YANG MEKAR 400 TAHUN SEKALI,"Ini dikenal sebagai bunga Mahameru atau bunga Arya. Itu dapat ditemukan di Himalaya. Bunga setiap 400 tahun sekali. Jika kita ingin melihatnya lagi, kita harus menunggu 400 tahun lagi. Generasi kita beruntung. Jadi bagikan sebanyak mungkin. Biarkan orang lain melihatnya.",609141.jpg,kenal bunga mahameru bunga arya temu himalaya bunga  400  lihat  400  generasi untung biar lihat
2393,895861.0,1,12/08/2019,Video Jagal Sapi Meninggal Ditendang Sapi Qurban,"
 
 Tukang Jagal harus berakhir ditendang sapi",895861.jpg,tukang jagal tendang sapi
2394,527224.0,1,13/08/2019,Penjelasan Menteri Agama Terkait Kabar Mina Banjir dan Tidak Kondusif,Mina alhamdulillah aman terkendali. Kemarin memang sempat hujan deras,527224.png,mina aman kendali hujan deras
2395,879478.0,1,14/08/2019,RS Bedah Surabaya Temukan Korek dan Baterai Dalam Perut Balita,"Kiriman video dari seorang Dokter saat melakukan operasi pada seorang balita berusia 4 thn
 (RS Bedah Surabaya)
 
 Dalam perut anak tsb ditemukan beberapa benda diantaranya : 
  Korek Api
  Baterei
  Uang mainan",879478.jpg,video dokter laku operasi balita usia thn bedah surabaya perut anak tsb temu benda korek api baterei uang main
2396,912247.0,1,14/08/2019,Habib Bahar Smith di gebukin napi didalam sel,Habib Bahar Smith di gebukin napi didalam sel,912247.png,habib bahar smith gebukin napi sel
2397,682864.0,1,16/08/2019,Daftar Menu Pesta Kuliner Gratis di Surabaya dan Semarang,"Ibu Gubernur Lontong Kupang 300 porsi dan Es Krim 600 cup, Bp. Wagub Nasi Bakar Madura 400 porsi, PU BM Bakso 500 Porsi, Dinas ESDM Soto Ayam 150 Porsi",682864.png,gubernur lontong kupang  300  porsi krim  600  cup wagub nasi bakar madura  400  porsi bakso  500  porsi dinas esdm soto ayam  150  porsi
2398,461684.0,1,16/08/2019,Foto di Post Tindakan tni polri menyakiti warga papua,Tindakan tni polri menyakiti warga papua,461684.png,tindak tni polri sakit warga papua
